10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;0;-27
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;1;-23
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;2;-20
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;3;-18
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;4;-17
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;5;-17
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;6;-15
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;7;-14
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;8;-14
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;9;-13
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;10;-13
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;11;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;12;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;13;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;14;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;15;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;16;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;17;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;18;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;19;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;20;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;21;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;22;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;23;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;24;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;25;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;26;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;27;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;28;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;29;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;30;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;31;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;32;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;33;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;34;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;35;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;36;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;37;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;38;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;39;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;40;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;41;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;42;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;43;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;44;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;45;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;46;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;47;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;48;-10
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;49;-10
