10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;0;-5
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;1;-5
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;2;-5
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;3;-4
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;4;-4
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;5;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;6;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;7;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;8;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;9;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;10;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;11;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;12;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;13;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;14;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;15;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;16;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;17;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;18;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;19;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;20;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;21;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;22;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;23;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;24;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;25;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;26;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;27;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;28;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;29;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;30;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;31;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;32;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;33;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;34;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;35;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;36;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;37;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;38;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;39;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;40;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;41;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;42;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;43;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;44;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;45;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;46;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;47;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;48;-2
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;49;-2
