25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;0;-192
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;1;-186
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;2;-180
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;3;-168
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;4;-164
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;5;-158
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;6;-152
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;7;-144
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;8;-142
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;9;-128
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;10;-124
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;11;-120
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;12;-118
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;13;-116
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;14;-116
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;15;-112
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;16;-112
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;17;-108
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;18;-108
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;19;-108
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;20;-106
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;21;-106
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;22;-102
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;23;-102
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;24;-102
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;25;-100
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;26;-100
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;27;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;28;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;29;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;30;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;31;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;32;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;33;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;34;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;35;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;36;-98
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;37;-96
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;38;-96
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;39;-96
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;40;-96
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;41;-96
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;42;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;43;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;44;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;45;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;46;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;47;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;48;-94
25x25;dee7d745-ef50-491b-bc8d-d7a5db9e3a15;49;-92
