5x5;a5231910-17f7-4525-997e-4ae983cbe980;Ex-WholeLine;0
5x5;a5231910-17f7-4525-997e-4ae983cbe980;B-Diff;0
5x5;a5231910-17f7-4525-997e-4ae983cbe980;B-EditDist;-2
5x5;a5231910-17f7-4525-997e-4ae983cbe980;B-WholeLine;-2
5x5;40677382-4fad-4d32-949a-fd0d6df32f40;Ex-Diff;0
5x5;40677382-4fad-4d32-949a-fd0d6df32f40;Ex-WholeLine;0
5x5;40677382-4fad-4d32-949a-fd0d6df32f40;B-Diff;-2
5x5;40677382-4fad-4d32-949a-fd0d6df32f40;B-EditDist;-2
5x5;40677382-4fad-4d32-949a-fd0d6df32f40;B-WholeLine;0
5x5;3b78c81a-f1b1-4110-89b0-eedd07314f42;Ex-Diff;0
5x5;3b78c81a-f1b1-4110-89b0-eedd07314f42;Ex-WholeLine;0
5x5;3b78c81a-f1b1-4110-89b0-eedd07314f42;B-Diff;0
5x5;3b78c81a-f1b1-4110-89b0-eedd07314f42;B-EditDist;-2
5x5;3b78c81a-f1b1-4110-89b0-eedd07314f42;B-WholeLine;-1
5x5;4c6c8aab-99ba-4de7-8436-59f95ec39af0;Ex-Diff;0
5x5;4c6c8aab-99ba-4de7-8436-59f95ec39af0;Ex-WholeLine;0
5x5;4c6c8aab-99ba-4de7-8436-59f95ec39af0;B-Diff;0
5x5;4c6c8aab-99ba-4de7-8436-59f95ec39af0;B-EditDist;-2
5x5;4c6c8aab-99ba-4de7-8436-59f95ec39af0;B-WholeLine;-2
5x10;555c5776-6f7f-45b3-a3c6-3d50089d503f;Ex-Diff;0
5x10;555c5776-6f7f-45b3-a3c6-3d50089d503f;Ex-WholeLine;0
5x10;555c5776-6f7f-45b3-a3c6-3d50089d503f;B-Diff;-14
5x10;555c5776-6f7f-45b3-a3c6-3d50089d503f;B-EditDist;-8
5x10;555c5776-6f7f-45b3-a3c6-3d50089d503f;B-WholeLine;-5
5x10;636fa936-4d25-4edf-b525-b7fa1622ff53;Ex-Diff;-2
5x10;636fa936-4d25-4edf-b525-b7fa1622ff53;Ex-WholeLine;-2
5x10;636fa936-4d25-4edf-b525-b7fa1622ff53;B-Diff;-6
5x10;636fa936-4d25-4edf-b525-b7fa1622ff53;B-EditDist;-7
5x10;636fa936-4d25-4edf-b525-b7fa1622ff53;B-WholeLine;-8
5x10;cc0835da-cfcd-42b0-a657-45429db2fa5c;Ex-Diff;0
5x10;cc0835da-cfcd-42b0-a657-45429db2fa5c;Ex-WholeLine;0
5x10;cc0835da-cfcd-42b0-a657-45429db2fa5c;B-Diff;0
5x10;cc0835da-cfcd-42b0-a657-45429db2fa5c;B-EditDist;-5
5x10;cc0835da-cfcd-42b0-a657-45429db2fa5c;B-WholeLine;-8
5x10;51c932e5-d65e-46ad-ba09-fe525d30f8b1;Ex-Diff;-4
5x10;51c932e5-d65e-46ad-ba09-fe525d30f8b1;Ex-WholeLine;0
5x10;51c932e5-d65e-46ad-ba09-fe525d30f8b1;B-Diff;-4
5x10;51c932e5-d65e-46ad-ba09-fe525d30f8b1;B-EditDist;-2
5x10;51c932e5-d65e-46ad-ba09-fe525d30f8b1;B-WholeLine;-5
5x10;de9a1378-0f42-4901-8763-02da243ccce9;Ex-Diff;0
5x10;de9a1378-0f42-4901-8763-02da243ccce9;Ex-WholeLine;0
5x10;de9a1378-0f42-4901-8763-02da243ccce9;B-Diff;-4
5x10;de9a1378-0f42-4901-8763-02da243ccce9;B-EditDist;-10
5x10;de9a1378-0f42-4901-8763-02da243ccce9;B-WholeLine;-5
5x10;bb3ff885-4587-48b3-a9f9-f6fbfe15dec5;Ex-Diff;-2
5x10;bb3ff885-4587-48b3-a9f9-f6fbfe15dec5;Ex-WholeLine;-2
5x10;bb3ff885-4587-48b3-a9f9-f6fbfe15dec5;B-Diff;-10
5x10;bb3ff885-4587-48b3-a9f9-f6fbfe15dec5;B-EditDist;-5
5x10;bb3ff885-4587-48b3-a9f9-f6fbfe15dec5;B-WholeLine;-4
5x10;adf16da8-7b60-41c1-bc21-8448c55b3598;Ex-Diff;-2
5x10;adf16da8-7b60-41c1-bc21-8448c55b3598;Ex-WholeLine;-1
5x10;adf16da8-7b60-41c1-bc21-8448c55b3598;B-Diff;-6
5x10;adf16da8-7b60-41c1-bc21-8448c55b3598;B-EditDist;-5
5x10;adf16da8-7b60-41c1-bc21-8448c55b3598;B-WholeLine;-5
5x10;31843092-ccce-4ba1-a2dc-584e5d39b030;Ex-Diff;0
5x10;31843092-ccce-4ba1-a2dc-584e5d39b030;Ex-WholeLine;-2
5x10;31843092-ccce-4ba1-a2dc-584e5d39b030;B-Diff;-6
5x10;31843092-ccce-4ba1-a2dc-584e5d39b030;B-EditDist;-7
5x10;31843092-ccce-4ba1-a2dc-584e5d39b030;B-WholeLine;-7
5x10;4fee0c97-bd9b-47ba-866e-68cd81102162;Ex-Diff;0
5x10;4fee0c97-bd9b-47ba-866e-68cd81102162;Ex-WholeLine;0
5x10;4fee0c97-bd9b-47ba-866e-68cd81102162;B-Diff;-12
5x10;4fee0c97-bd9b-47ba-866e-68cd81102162;B-EditDist;-11
5x10;4fee0c97-bd9b-47ba-866e-68cd81102162;B-WholeLine;-6
5x10;a96e5bde-9ddb-44ab-909f-d51bff086857;Ex-Diff;-2
5x10;a96e5bde-9ddb-44ab-909f-d51bff086857;Ex-WholeLine;-1
5x10;a96e5bde-9ddb-44ab-909f-d51bff086857;B-Diff;-8
5x10;a96e5bde-9ddb-44ab-909f-d51bff086857;B-EditDist;-9
5x10;a96e5bde-9ddb-44ab-909f-d51bff086857;B-WholeLine;-4
10x5;fa6fd137-27f7-4bb1-ad14-55ba0768a2ab;Ex-Diff;0
10x5;fa6fd137-27f7-4bb1-ad14-55ba0768a2ab;Ex-WholeLine;0
10x5;fa6fd137-27f7-4bb1-ad14-55ba0768a2ab;B-Diff;-6
10x5;fa6fd137-27f7-4bb1-ad14-55ba0768a2ab;B-EditDist;-7
10x5;fa6fd137-27f7-4bb1-ad14-55ba0768a2ab;B-WholeLine;-4
10x5;3f5ec067-f5e4-4f52-bb49-6d9459cda162;Ex-Diff;0
10x5;3f5ec067-f5e4-4f52-bb49-6d9459cda162;Ex-WholeLine;0
10x5;3f5ec067-f5e4-4f52-bb49-6d9459cda162;B-Diff;-8
10x5;3f5ec067-f5e4-4f52-bb49-6d9459cda162;B-EditDist;-6
10x5;3f5ec067-f5e4-4f52-bb49-6d9459cda162;B-WholeLine;-5
10x5;7b4a0514-9627-4a1b-a0ee-8efa519bd26d;Ex-Diff;0
10x5;7b4a0514-9627-4a1b-a0ee-8efa519bd26d;Ex-WholeLine;0
10x5;7b4a0514-9627-4a1b-a0ee-8efa519bd26d;B-Diff;-6
10x5;7b4a0514-9627-4a1b-a0ee-8efa519bd26d;B-EditDist;-5
10x5;7b4a0514-9627-4a1b-a0ee-8efa519bd26d;B-WholeLine;-2
10x5;20fb7cc8-a36f-4fb2-9691-e9ec11f932b5;Ex-Diff;0
10x5;20fb7cc8-a36f-4fb2-9691-e9ec11f932b5;Ex-WholeLine;-3
10x5;20fb7cc8-a36f-4fb2-9691-e9ec11f932b5;B-Diff;-10
10x5;20fb7cc8-a36f-4fb2-9691-e9ec11f932b5;B-EditDist;-8
10x5;20fb7cc8-a36f-4fb2-9691-e9ec11f932b5;B-WholeLine;-6
10x5;4f1d059a-b51f-4d22-a436-e91992446f45;Ex-Diff;0
10x5;4f1d059a-b51f-4d22-a436-e91992446f45;Ex-WholeLine;-2
10x5;4f1d059a-b51f-4d22-a436-e91992446f45;B-Diff;-14
10x5;4f1d059a-b51f-4d22-a436-e91992446f45;B-EditDist;-5
10x5;4f1d059a-b51f-4d22-a436-e91992446f45;B-WholeLine;-4
10x5;7c28048b-03b6-4aff-ac2c-cfce7a4ab092;Ex-Diff;-4
10x5;7c28048b-03b6-4aff-ac2c-cfce7a4ab092;Ex-WholeLine;-2
10x5;7c28048b-03b6-4aff-ac2c-cfce7a4ab092;B-Diff;-10
10x5;7c28048b-03b6-4aff-ac2c-cfce7a4ab092;B-EditDist;-4
10x5;7c28048b-03b6-4aff-ac2c-cfce7a4ab092;B-WholeLine;-5
10x5;09ad0ca3-ee99-4ab9-b706-6cdf4f8082b4;Ex-Diff;-6
10x5;09ad0ca3-ee99-4ab9-b706-6cdf4f8082b4;Ex-WholeLine;-1
10x5;09ad0ca3-ee99-4ab9-b706-6cdf4f8082b4;B-Diff;-12
10x5;09ad0ca3-ee99-4ab9-b706-6cdf4f8082b4;B-EditDist;-9
10x5;09ad0ca3-ee99-4ab9-b706-6cdf4f8082b4;B-WholeLine;-6
10x5;c5225674-3bdf-48f0-b48d-3835af336eb2;Ex-Diff;-2
10x5;c5225674-3bdf-48f0-b48d-3835af336eb2;Ex-WholeLine;-2
10x5;c5225674-3bdf-48f0-b48d-3835af336eb2;B-Diff;-6
10x5;c5225674-3bdf-48f0-b48d-3835af336eb2;B-EditDist;-4
10x5;c5225674-3bdf-48f0-b48d-3835af336eb2;B-WholeLine;-3
10x5;4e1b1754-b020-42b3-b8f0-6a952256ab09;Ex-Diff;0
10x5;4e1b1754-b020-42b3-b8f0-6a952256ab09;Ex-WholeLine;-1
10x5;4e1b1754-b020-42b3-b8f0-6a952256ab09;B-Diff;-4
10x5;4e1b1754-b020-42b3-b8f0-6a952256ab09;B-EditDist;-6
10x5;4e1b1754-b020-42b3-b8f0-6a952256ab09;B-WholeLine;-4
10x5;03037eb1-421c-4c53-a1d0-e521b63a1fbc;Ex-Diff;0
10x5;03037eb1-421c-4c53-a1d0-e521b63a1fbc;Ex-WholeLine;-2
10x5;03037eb1-421c-4c53-a1d0-e521b63a1fbc;B-Diff;-8
10x5;03037eb1-421c-4c53-a1d0-e521b63a1fbc;B-EditDist;-4
10x5;03037eb1-421c-4c53-a1d0-e521b63a1fbc;B-WholeLine;-5
10x10;e25d6359-4038-4605-bde4-988fa184dd50;Ex-Diff;-8
10x10;e25d6359-4038-4605-bde4-988fa184dd50;Ex-WholeLine;-1
10x10;e25d6359-4038-4605-bde4-988fa184dd50;B-Diff;-22
10x10;e25d6359-4038-4605-bde4-988fa184dd50;B-EditDist;-14
10x10;e25d6359-4038-4605-bde4-988fa184dd50;B-WholeLine;-12
10x10;c15c329a-5a75-42a5-bfc8-07c0b0e026ee;Ex-Diff;-4
10x10;c15c329a-5a75-42a5-bfc8-07c0b0e026ee;Ex-WholeLine;-4
10x10;c15c329a-5a75-42a5-bfc8-07c0b0e026ee;B-Diff;-20
10x10;c15c329a-5a75-42a5-bfc8-07c0b0e026ee;B-EditDist;-18
10x10;c15c329a-5a75-42a5-bfc8-07c0b0e026ee;B-WholeLine;-11
10x10;e6d92aca-a737-4de9-b986-275303492ee4;Ex-Diff;0
10x10;e6d92aca-a737-4de9-b986-275303492ee4;Ex-WholeLine;-1
10x10;e6d92aca-a737-4de9-b986-275303492ee4;B-Diff;-34
10x10;e6d92aca-a737-4de9-b986-275303492ee4;B-EditDist;-15
10x10;e6d92aca-a737-4de9-b986-275303492ee4;B-WholeLine;-14
10x10;b256c9fa-5c95-423a-a2ee-5bed6fe60060;Ex-Diff;-6
10x10;b256c9fa-5c95-423a-a2ee-5bed6fe60060;Ex-WholeLine;0
10x10;b256c9fa-5c95-423a-a2ee-5bed6fe60060;B-Diff;-38
10x10;b256c9fa-5c95-423a-a2ee-5bed6fe60060;B-EditDist;-15
10x10;b256c9fa-5c95-423a-a2ee-5bed6fe60060;B-WholeLine;-12
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;Ex-Diff;0
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;Ex-WholeLine;-3
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;B-Diff;-18
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;B-EditDist;-15
10x10;0367e2b2-80f6-490d-8246-3d186b7f1cf3;B-WholeLine;-12
10x10;6f6274cf-561b-479e-bde7-8eb43583bc05;Ex-Diff;-4
10x10;6f6274cf-561b-479e-bde7-8eb43583bc05;Ex-WholeLine;-4
10x10;6f6274cf-561b-479e-bde7-8eb43583bc05;B-Diff;-24
10x10;6f6274cf-561b-479e-bde7-8eb43583bc05;B-EditDist;-15
10x10;6f6274cf-561b-479e-bde7-8eb43583bc05;B-WholeLine;-12
10x10;a4f7b30d-d575-4af0-adfb-83a33b093829;Ex-Diff;-4
10x10;a4f7b30d-d575-4af0-adfb-83a33b093829;Ex-WholeLine;-5
10x10;a4f7b30d-d575-4af0-adfb-83a33b093829;B-Diff;-28
10x10;a4f7b30d-d575-4af0-adfb-83a33b093829;B-EditDist;-15
10x10;a4f7b30d-d575-4af0-adfb-83a33b093829;B-WholeLine;-15
10x10;971bf3e2-9471-455c-a9af-203b3aefc29f;Ex-Diff;-4
10x10;971bf3e2-9471-455c-a9af-203b3aefc29f;Ex-WholeLine;-4
10x10;971bf3e2-9471-455c-a9af-203b3aefc29f;B-Diff;-22
10x10;971bf3e2-9471-455c-a9af-203b3aefc29f;B-EditDist;-15
10x10;971bf3e2-9471-455c-a9af-203b3aefc29f;B-WholeLine;-13
10x10;96bd8b45-42d2-4561-98bb-4d1146422f79;Ex-Diff;-6
10x10;96bd8b45-42d2-4561-98bb-4d1146422f79;Ex-WholeLine;-3
10x10;96bd8b45-42d2-4561-98bb-4d1146422f79;B-Diff;-22
10x10;96bd8b45-42d2-4561-98bb-4d1146422f79;B-EditDist;-14
10x10;96bd8b45-42d2-4561-98bb-4d1146422f79;B-WholeLine;-13
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;Ex-Diff;-6
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;Ex-WholeLine;-5
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;B-Diff;-16
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;B-EditDist;-12
10x10;d5f06128-d668-4925-a0d5-ed9705df0f12;B-WholeLine;-11
